idx,claim_id,claim,excerpt,anchored,L_h_orig,S_h,I_h,L_o_orig,S_o,I_o,S_x,p_entail,p_contra,snippet
319,0,The sentence structure indicates a list or definition of subtypes or metrics,"""Serial prospective studies evaluated recurrence pattern (criteria for relapse) and quantitative scoring of episodes""",True,0.16949394,0.007177487015724182,0.02391865849494934,0.18645049631595612,0.017932087182998657,0.058626726269721985,0.9765539,0.9855511,0.008997187,middle
319,1,The final token opens a parenthetical term mid-sentence,"""recurrence ( """,True,0.16949394,0.002699911594390869,-0.0008363723754882812,0.18645049631595612,-0.029823198914527893,-0.032960861921310425,0.96099436,0.9776523,0.016657965,last
320,0,The sentence structure mirrors earlier patterns.,"""This course examines how coloniality shapes (in)visibility and mobility and German (auto)immigrants' (non...) spatial practices"" mirrors earlier patterns,",True,0.29553336,0.004684329032897949,0.022693872451782227,0.0013170300517231226,0.000774523476138711,0.000253171194344759,0.9660894,0.9736181,0.007528641,middle
320,1,The explanation describes a repeated parenthetical term.,"Final token "" ( "" opens a repeated parenthetical term ""German (non) mobility and bodily ("", directly continuing the pattern",True,0.29553336,0.08501419425010681,0.25603801012039185,0.0013170300517231226,0.0008369332645088434,-0.00017110747285187244,0.9737852,0.9863977,0.012612453,last
321,0,The explanation mentions the Mayo Clinic as a source.,"Medical reference article from Mayo Clinic explains cardiac echo tests,",True,0.16238639,0.005074933171272278,0.0202777236700058,0.09413696825504303,-0.011690229177474976,0.002314634621143341,-6.767572e-05,0.00026110446,0.00032878018,first
321,1,The text describes the pattern of concluding with a question.,"now concluding with a final question about additional reasons or a second test scenario for the echo procedure,",True,0.16238639,0.006998330354690552,0.011588484048843384,0.09413696825504303,0.0025378018617630005,0.025063946843147278,0.9328839,0.9655173,0.032633353,middle
321,2,"The explanation refers to an incomplete clause ending with ""need"".","Final token ""need"" ends an incomplete clause (""You might also need""",True,0.16238639,0.0029464364051818848,0.28942355513572693,0.09413696825504303,0.0028336718678474426,0.127432182431221,0.96175843,0.98011315,0.018354686,last
322,0,The text is about a sermon on anger and emotional warfare.,presenting a sermon excerpt about anger and emotional warfare,True,0.12506424,0.0038162171840667725,0.0028085708618164062,0.20511312782764435,0.008595213294029236,0.022298529744148254,-0.9740446,0.0005004498,0.97454506,first
322,1,The phrase signals a named author or speaker follows.,"""A popular woman's book on spiritual healing, by Joyce"" signals a named author or speaker likely follows",True,0.12506424,0.005819588899612427,-0.00386742502450943,0.20511312782764435,-0.023795276880264282,-0.050434693694114685,0.91326386,0.92352325,0.010259417,middle
322,2,"The final token ""Joyce"" is part of a name or attribution clause.","Final token ""Joyce"" is a proper noun mid-sentence (""Joyce"")",True,0.12506424,-0.000949472188949585,0.04897715151309967,0.20511312782764435,-0.0025484412908554077,0.2665470093488693,0.9858184,0.99043196,0.0046135634,last
323,0,The text discusses a reflective article on language learning/teaching for educators.,"Singaporean tuition writer's reflective article on Language Learning / Teaching, aimed at educators",True,0.18851247,0.012310683727264404,0.09534314274787903,0.21008525788784027,0.02583816647529602,0.08053754270076752,0.30377227,0.3717962,0.06802393,first
323,1,The sentence structure signals an enumerated or reflective clause about tutoring pitfalls or strategies.,"""But the process of exam preparation for a learner often entails more than the usual""",True,0.18851247,0.0018874555826187134,0.002680733799934387,0.21008525788784027,-0.01487460732460022,0.025866717100143433,0.96832097,0.9736441,0.00532313,middle
323,2,"The final token ""usually"" is part of a nominal clause sequence.","Final token ""usually"" is mid-phrase (""the usually"")",True,0.18851247,0.012398838996887207,0.05604398250579834,0.21008525788784027,0.07883600890636444,0.617094412446022,0.9888157,0.9935582,0.0047425083,last
324,0,The paragraph discusses a general monitoring protocol for lithium use in children.,General monitoring protocol for lithium use in children - Specific dosing recommendations vary by age/condition.,True,0.21657963,0.01884639263153076,0.017921999096870422,0.15014712512493134,0.05013112723827362,-0.041080959141254425,-0.9721222,0.011338306,0.9834605,middle
324,1,The explanation anticipates further details or a structured format following the paragraph.,"signals a section structure promising further details or recommendations, likely a table or outlined schedule for lithium initiation and management parameters.",True,0.21657963,0.003179103136062622,0.0068775564432144165,0.15014712512493134,-0.007043600082397461,-0.07482308894395828,0.984011,0.98804104,0.0040300195,middle
324,2,The text suggests a list of management parameters for lithium use in children.,likely a table or outlined schedule for lithium initiation and management parameters.,True,0.21657963,0.017416268587112427,0.004751607775688171,0.15014712512493134,0.034888699650764465,0.0013841837644577026,0.5021597,0.7205386,0.21837889,middle
325,0,The explanation discusses Indian Government policy on 5G spectrum auction rules.,"Indian Government policy news article format with official statements on 5G spectrum auction rules,",True,0.19648826,-0.00038808584213256836,0.09322062134742737,0.0008977261604741216,6.419012788683176e-05,0.0047459875931963325,-0.96332633,0.010736654,0.974063,first
325,1,The sentence structure implies a continuation about compliance or stakeholder criteria.,"The sentence structure ""The Blueprint mandates that the TSPs have to come up with their own investment plan for increasing 5G rollout"" mirrors a second clause about obligations of telecom companies, implying continuation about compliance or stakeholder criteria from private entities.",True,0.19648826,0.009638577699661255,0.049524009227752686,0.0008977261604741216,-7.422675844281912e-05,0.001568505191244185,0.9761065,0.9851976,0.009091096,middle
325,2,The text expects a completion about intellectual property submission or ownership.,"Final token ""TSP"" is mid-phrase (""The TSP""), part of a second clause listing obligations (""The Telecom TSPs are expected...""), strongly expecting ""s are expected to"" or ""s will have to submit/own intellectual property"" completing the obligation clause.",True,0.19648826,0.0035813450813293457,0.8342862129211426,0.0008977261604741216,-5.283579230308533e-05,12.267370859044604,0.0049211527,0.011620175,0.0066990224,last
326,0,A persistent identifier ensures accessibility even if changes in the document's availability.,a persistent identifier ensures accessibility even if the,True,0.19817713,0.010017260909080505,0.0006223917007446289,0.17031988501548767,0.01803264021873474,-0.006634727120399475,0.3088857,0.3672488,0.05836312,middle
326,1,The explanation contrasts document reliability with changes in digital storage or URLs.,"""While access to a document remains reliable even if the availability changes, a persistent identifier ensures accessibility even if the""",True,0.19817713,0.004075586795806885,0.01505310833454132,0.17031988501548767,0.013114780187606812,-0.0007460713386535645,0.9497422,0.9695329,0.019790715,middle
327,0,The explanation discusses a conference paper on teacher education policy contexts.,"Danish academic/educational scholar's conference paper structure with Nordic comparative focus on teacher education policy contexts,",True,0.2532246,-0.0001907944679260254,0.011339962482452393,0.02711813896894455,0.0006391257047653198,-0.001033090054988861,-0.004347699,0.00030097677,0.004648676,first
327,1,The text suggests a concluding clause about changes and incorporation in national systems.,"s a concluding clause continuing about changes and incorporation in national systems,",True,0.2532246,0.007759958505630493,0.007156729698181152,0.02711813896894455,0.00438912957906723,-0.00010814890265464783,0.9761499,0.9808363,0.004686357,middle
327,2,The explanation mentions parallel findings about trends in Nordic countries' internationalization.,implying parallel findings about trends.,True,0.2532246,0.005516409873962402,-0.004472136497497559,0.02711813896894455,-0.0011352337896823883,0.0054951012134552,0.23907822,0.2445528,0.0054745763,middle
328,0,The webpage format is educational and accessible.,"Canadian public health resource webpage format establishes educational, accessible tone around disability rights and mental health supports for youth.",True,0.16016929,0.010921180248260498,-0.0024796128273010254,0.16249334812164307,0.013115376234054565,-0.0019433945417404175,0.89583373,0.8966018,0.00076805946,first
328,1,The text implies a list or link section follows.,"The phrase ""A resource page about accessible voting for people with disabilities – including information about voting access guides, ballots, and voting rights"" implies a list or link section follows,",True,0.16016929,0.0038420408964157104,0.035280391573905945,0.16249334812164307,0.03936326503753662,0.07499036192893982,0.9335967,0.9368909,0.0032942425,middle
328,2,"The final token ""rights. "" closes a resource description clause.",,False,0.16016929,,,0.16249334812164307,,,0.44954833,0.5224652,0.07291689,unanchored
329,0,The text describes a format for a parental/teacher information leaflet.,"Parental/teacher information leaflet format with a school curriculum introduction,",True,0.18514177,0.003873199224472046,0.004593119025230408,0.11168815195560455,0.015975192189216614,0.008128494024276733,-0.004495439,0.00878917,0.013284609,first
329,1,The explanation signals an upcoming description of curriculum components.,,False,0.18514177,,,0.11168815195560455,,,0.011015221,0.014646911,0.0036316903,unanchored
329,2,The explanation indicates the curriculum is based on the National Curriculum.,The curriculum is planned in accordance with the statutory framework of the National Curriculum.,True,0.18514177,-0.0042806267738342285,0.014789164066314697,0.11168815195560455,-0.0020394474267959595,0.008655846118927002,0.00012637454,0.0016816031,0.0015552286,middle
330,0,"The paper titled ""E-commerce supply chain risk behavior cognition"" presents a research framework.","professional paper titled ""E-commerce supply chain risk behavior cognition"" presents a research framework",True,0.2644894,-0.0029417574405670166,0.004964649677276611,0.010855779983103275,0.00018974021077156067,0.003627118654549122,-0.58945477,0.0031961577,0.59265095,first
330,1,"The sentence ""This paper first explains the connotation"" indicates a two-part framework introduction.",,False,0.2644894,,,0.010855779983103275,,,0.9559286,0.97090316,0.014974545,unanchored
